자치구,스트레스분류,해결태그,장소명,카테고리,도로명주소,경도,위도,전화번호,플레이스URL
마포구,소음,키워드:북카페,카페꼼마 홍대점,"음식점>카페,디저트",서울특별시 마포구 양화로21길 23,126.9246708,37.5593458,,https://www.instagram.com/cafecomma_official/
마포구,소음,키워드:북카페,렉터스라운지 홍대,"음식점>카페,디저트","서울특별시 마포구 와우산로29가길 54-6 지하1층, 지상1층 렉터스라운지",126.9266828,37.5540325,,https://www.instagram.com/lectus.lounge
마포구,소음,키워드:미술관,트릭아이뮤지엄 서울,"여행,명소>테마파크",서울특별시 마포구 홍익로3길 20 서교프라자 지하2층,126.9217041,37.5535252,,https://trickeye.com/seoul/WhatsInside
마포구,소음,키워드:미술관,홍익대학교 현대미술관,"문화,예술>갤러리,화랑",서울특별시 마포구 와우산로 94 홍익대학교 홍문관 2층,126.9250477,37.5525459,,http://homa.hongik.ac.kr/
마포구,소음,키워드:미술관,그날의 미술관 연남점,"사진,스튜디오>셀프,대여스튜디오",서울특별시 마포구 연남로 75 에브리치빌딩 지하1층,126.918936,37.5656449,,https://pf.kakao.com/_GXxktn
마포구,소음,키워드:미술관,카페 속의 미술관,"생활,편의>공방",서울특별시 마포구 서강로11길 35 1층 103호,126.931859,37.5539259,,http://artincafe.com/
마포구,소음,키워드:미술관,AOD 뮤지엄,"문화,예술>미술관",서울특별시 마포구 잔다리로3길 4 1층 지하공간,126.9191758,37.551702,,https://www.aodmuseum.com/
마포구,소음,키워드:박물관,풋볼팬타지움,"여행,명소>박물관",서울특별시 마포구 월드컵로 240,126.8959125,37.5681916,,http://faentasium.com/
마포구,소음,키워드:박물관,절두산순교성지,"여행,명소>유적지,사적지",서울특별시 마포구 토정로 6,126.9117967,37.5441361,,http://www.jeoldusan.or.kr/
마포구,소음,키워드:박물관,한국영화박물관,"여행,명소>박물관",서울특별시 마포구 월드컵북로 400 한국영상자료원 1층,126.8898935,37.5804511,,http://www.koreafilm.or.kr/museum/main
마포구,소음,키워드:박물관,전쟁과여성인권박물관,"여행,명소>박물관",서울특별시 마포구 월드컵북로11길 20 전쟁과여성인권박물관,126.9148848,37.5600957,,https://womenandwarmuseum.net/
마포구,소음,키워드:전시회,지엔씨미디어,"문화,예술>박람회,전시회",서울특별시 마포구 동교로 156-4 2층,126.9195291,37.5553808,,https://www.instagram.com/wb_ddp/
마포구,소음,키워드:전시회,띠아트,"문화,예술>전시관",서울특별시 마포구 와우산로21길 20-11 지하층,126.9226911,37.5528043,,https://www.instagram.com/thartmuseum/
마포구,소음,키워드:전시회,갤러리카페 바이아스,갤러리카페,서울특별시 마포구 와우산로35길 53 2층,126.927937,37.556476,,https://twitter.com/Cafe_BIAS
마포구,소음,키워드:전시회,미닝 더 갤러리,"음식점>카페,디저트",서울특별시 마포구 와우산로29라길 16 2층,126.9269387,37.5551888,,
마포구,소음,키워드:힐링,참손길지압마사지힐링센터 합정점,"미용>안마,마사지,지압",서울특별시 마포구 성지길 25-11 오구빌딩 2층 참손길지압마사지힐링센터 합정점,126.9140373,37.5474072,,https://blog.naver.com/ktum936456
마포구,소음,키워드:힐링,힐링철학원 작명소,"생활,편의>운세,사주",서울특별시 마포구 백범로 8 우정마샹스오피스텔 2층 231호,126.9367182,37.5540014,,https://www.youtube.com/힐링tv-counseling
마포구,소음,키워드:힐링,작은휴가,힐링카페,서울특별시 마포구 서강로 111 지하 1층,126.9331645,37.5531182,,https://www.instagram.com/smallhuga/
마포구,소음,키워드:힐링,힐링카페 심신프리,힐링카페,"서울특별시 마포구 어울마당로 98-1 3층, 주소 : 서울특별시 마포구 서교동 358-9 3층신주소 : 서울특별시 마포구 어울마당로 98-1 더샘매장 3층 입니다 (서교동),",126.9223383,37.5537352,,http://www.simsinfree.com/
마포구,소음,키워드:힐링,힐링성형외과의원,"병원,의원>성형외과",서울특별시 마포구 마포대로 92 A동 2층 4호,126.9513333,37.5428592,,https://youtube.com/@힐링성형외과의원
마포구,소음,키워드:수목원,난빛정원,"여행,명소>식물원,수목원",서울특별시 마포구 증산로 32,126.8927042,37.563331,,
마포구,소음,키워드:수목원,디자인수목원,"광고,마케팅>광고대행",서울특별시 마포구 성미산로 155,126.9235222,37.564569,,http://soomokwon.net/
마포구,소음,키워드:식물원,식물원김밥 공덕점,분식>김밥,서울특별시 마포구 도화길 43 101호,126.9501733,37.5418043,,
마포구,소음,키워드:조용한,연남토마 본점,음식점>퓨전음식,서울특별시 마포구 월드컵북로6길 61 연남토마,126.9214704,37.5595232,,https://app.catchtable.co.kr/ct/shop/yntm_yn
마포구,소음,키워드:조용한,티노마드,"음식점>카페,디저트",서울특별시 마포구 포은로 112 2층,126.9046954,37.5569552,,http://www.instagram.com/t.nomad_kr
마포구,소음,키워드:조용한,헤이죠지,음식점>양식,서울특별시 마포구 동교로46길 42-24 1층 헤이죠지,126.9265566,37.561697,,
마포구,소음,키워드:조용한,모연 마포본점,한식>소고기구이,서울특별시 마포구 토정로 318 영우빌딩 1층 모연 마포본점,126.9438139,37.539509,,https://g.co/kgs/iv8qBN
마포구,소음,키워드:조용한,아벨롭 홍대본점,"음식점>카페,디저트",서울특별시 마포구 양화로15안길 6 Avelop,126.9188258,37.5544506,,https://www.instagram.com/avelop_official?igsh=MWc3enU5dGVja3l6MA==
마포구,소음,키워드:산책코스,블루라이프,"여행,명소",서울특별시 마포구 마포대로16길 8 302호,126.9563309,37.5507505,,http://www.hibluelife.com/
마포구,소음,키워드:산책코스,잔디로,"여행,명소>산책로",서울특별시 마포구,126.9233679,37.5440476,,
서대문구,소음,키워드:조용한 카페,파이홀,"카페,디저트>카페",서울특별시 서대문구 연세로5나길 20,126.9350548,37.5570098,,https://blog.naver.com/thepiehole
서대문구,소음,키워드:조용한 카페,메가MGC커피 신촌점,"카페,디저트>카페","서울특별시 서대문구 연세로5가길 8-6 1, 2층",126.9365588,37.5575862,,https://100원커피이벤트-선착순주문하기.com
서대문구,소음,키워드:조용한 카페,마더린러 베이글,"카페,디저트>베이글",서울특별시 서대문구 이화여대5길 5 지상 1층,126.9453653,37.5583125,,https://www.instagram.com/motherinlawbagel?igsh=MTFpN3p2endnNjA1aQ%3D%3D&utm_source=qr
서대문구,소음,키워드:조용한 카페,스타벅스 신촌명물거리점,"카페,디저트>카페",서울특별시 서대문구 명물길 24 1-5층 (창천동),126.9381545,37.5577684,,http://www.starbucks.co.kr/
서대문구,소음,키워드:조용한 카페,투썸플레이스 이대역점,"카페,디저트>카페",서울특별시 서대문구 이화여대길 7 월성빌딩 2층,126.9457023,37.5572899,,
서대문구,소음,키워드:도서관,서대문구립이진아기념도서관,"교육,학문>군구립도서관",서울특별시 서대문구 독립문공원길 80,126.9555345,37.5730502,,http://lib.sdm.or.kr/
서대문구,소음,키워드:도서관,서울특별시교육청서대문도서관,"교육,학문>도서관",서울특별시 서대문구 모래내로 412 서대문도서관,126.9408496,37.5834154,,https://sdmlib.sen.go.kr
서대문구,소음,키워드:도서관,바벨의 도서관,스터디카페,서울특별시 서대문구 연희로10길 64 1층,126.932739,37.5643874,,https://www.facebook.com/1002533859910341/
서대문구,소음,키워드:도서관,이마트24 이대도서관점,"생활,편의>편의점",서울특별시 서대문구 이화여대길 52,126.9472448,37.5617396,,https://abr.ge/3uedxc
서대문구,소음,키워드:도서관,리드101 가재울영어학원,어학교육>영어교육,서울특별시 서대문구 수색로4나길 11 DMC가재울아이파크 상가 A218,126.9147472,37.5709659,,https://blog.naver.com/read3256101
서대문구,소음,키워드:북카페,시도 플레이스,"음식점>카페,디저트",서울특별시 서대문구 연희맛로 7-7 시도 플레이스 1~2F,126.9283474,37.5662825,,https://www.instagram.com/siiiido_place
서대문구,소음,키워드:북카페,페잇퍼,오락시설>만화방,서울특별시 서대문구 연희로15안길 32-7 1층,126.9304339,37.5702187,,http://paperr.kr
서대문구,소음,키워드:북카페,서울의시간을그리다,"쇼핑,유통>서점",서울특별시 서대문구 독립문로 31-6 한옥,126.9615944,37.569442,,http://instagram.com/seoul.timesketch
서대문구,소음,키워드:북카페,고유,"음식점>카페,디저트",서울특별시 서대문구 연희로 90-1 2층 202호,126.9305538,37.5660843,,https://www.instagram.com/cafe_ko.u
서대문구,소음,키워드:북카페,북카페파오,"음식점>카페,디저트",서울특별시 서대문구 이화여대길 34 신흥빌딩 3층 파오,126.9459602,37.5584688,,https://www.instagram.com/bookcafe_pao/
서대문구,소음,키워드:미술관,플로어,"문화,예술>복합문화공간",서울특별시 서대문구 연희로15길 65-6,126.928931,37.5701924,,https://www.instagram.com/floor_seoul
서대문구,소음,키워드:미술관,황창배미술관,"문화,예술>갤러리,화랑",서울특별시 서대문구 연희로 89-8,126.929991,37.5664345,,https://www.instagram.com/hwangchangbae_museum
서대문구,소음,키워드:미술관,행복한 미술관,학원 등 교습시설>미술교육,서울특별시 서대문구 모래내로 309 두산상가 103호,126.9317049,37.5789114,,https://blog.naver.com/misul1003
서대문구,소음,키워드:미술관,팩션,"문화,예술>갤러리,화랑",서울특별시 서대문구 홍제천로6길 26 지하1층,126.9259985,37.5742868,,https://factionseoul.com/
서대문구,소음,키워드:미술관,이화여자대학교담인복식미술관,"문화,예술>미술관",서울특별시 서대문구 이화여대길 52,126.9456819,37.5610187,,
서대문구,소음,키워드:박물관,서대문형무소역사관,"여행,명소>박물관",서울특별시 서대문구 통일로 251 서대문형무소역사관,126.9562269,37.5742886,,https://sphh.sscmc.or.kr/
서대문구,소음,키워드:박물관,서대문자연사박물관,"여행,명소>박물관",서울특별시 서대문구 연희로32길 51,126.9376125,37.5765663,,http://namu.sdm.go.kr/
서대문구,소음,키워드:박물관,신 스시앤사시미,한식>생선회,서울특별시 서대문구 충정로6길 59 1층 A-17호,126.9679786,37.5623704,,https://blog.naver.com/shin-shin-shin
서대문구,소음,키워드:박물관,연세대학교신촌캠퍼스박물관,"여행,명소>박물관",서울특별시 서대문구 연세로 50,126.9379423,37.5617989,,http://museum.yonsei.ac.kr/museum/
서대문구,소음,키워드:박물관,연세대학교 윤동주기념관,"여행,명소>박물관",서울특별시 서대문구 연세로 50 윤동주기념관(핀슨관),126.9372136,37.5653983,,https://booking.naver.com/booking/6/bizes/395820
서대문구,소음,키워드:전시회,플레이스막2,"문화,예술>복합문화공간",서울특별시 서대문구 홍제천로4길 39-26 플레이스막2,126.9264859,37.5745163,,https://www.instagram.com/placemak
서대문구,소음,키워드:전시회,다다프로젝트,"문화,예술>갤러리,화랑",서울특별시 서대문구 연희맛로 17-13 2층,126.9291131,37.566782,,https://www.instagram.com/dada.project_/
서대문구,소음,키워드:전시회,시작,"쇼핑,유통>장난감",서울특별시 서대문구 홍지문2길 51,126.9559,37.59789,,http://www.sijack.co.kr/
서대문구,소음,키워드:전시회,도은갤러리,"문화,예술>갤러리,화랑",서울특별시 서대문구 성산로 281 1층 류아트센터 내 도은갤러리,126.9216047,37.5668896,,https://www.instagram.com/doeun_gallery7
서대문구,소음,키워드:전시회,마린아트스페이스,"문화,예술>갤러리,화랑",서울특별시 서대문구 명지대2길 14 5층,126.9252148,37.5818322,,https://www.instagram.com/marin_artspace/
서대문구,소음,키워드:힐링,미스터힐링 신촌점,힐링카페,서울특별시 서대문구 신촌로 119 신영스카이텔 B1,126.9390276,37.5561785,,https://www.facebook.com/Healing21381187/
서대문구,소음,키워드:힐링,신촌힐링요양병원,"건강,의료>요양병원",서울특별시 서대문구 모래내로 330 미도빌딩,126.9337821,37.5797741,,http://schealing.co.kr/
서대문구,소음,키워드:힐링,베스트힐링의원,"병원,의원>내과",서울특별시 서대문구 통일로 87 임광빌딩,126.9684871,37.5628991,,http://m.besthealingclinic.co.kr/
서대문구,소음,키워드:힐링,나이스점핑,"쇼핑,유통>건강기능보조식품",서울특별시 서대문구 거북골로 184 지층 1호,126.9104185,37.5775558,,
서대문구,소음,키워드:힐링,고려힐링정신건강의학과의원,"병원,의원>정신건강의학과",서울특별시 서대문구 신촌로35길 10 e편한세상 신촌4단지상가 2층 12호,126.9558447,37.5578378,,http://koreahealing.co.kr
서대문구,소음,키워드:수목원,사계절정원,"여행,명소>식물원,수목원",서울특별시 서대문구,126.9192029,37.5705361,,
서대문구,소음,키워드:식물원,우리식물원,"쇼핑,유통>조경",서울특별시 서대문구 연희로26길 32 1층 102호,126.9372028,37.5726412,,http://wooriplant.com/
서대문구,소음,키워드:식물원,최소식물원 연희점,"쇼핑,유통>원예,화훼농원",서울특별시 서대문구 연희로 149 1층,126.9338687,37.5708326,,
서대문구,소음,키워드:조용한,미분당 신촌본점,음식점>베트남음식,서울특별시 서대문구 연세로5길 26-7 1층 미분당 신촌본점,126.93524,37.5566877,,http://www.mifendang.com
서대문구,소음,키워드:조용한,그로어스,음식점>양식,서울특별시 서대문구 연희로27길 52,126.9333376,37.5723021,,https://catchtable.co.kr/growers
서대문구,소음,키워드:조용한,형제갈비,"한식>육류,고기요리",서울특별시 서대문구 명물1길 2,126.937343,37.5578619,,
서대문구,소음,키워드:조용한,미분당 가좌점,음식점>베트남음식,서울특별시 서대문구 증가로 122 백련빌딩 1층,126.9241968,37.5773645,,https://www.instagram.com/mifendang_gajwa?igsh=NmxwbGtkZ3Vvdms5
서대문구,소음,키워드:조용한,독수리다방,"카페,디저트>카페",서울특별시 서대문구 연세로 36 독수리빌딩 8층,126.9373637,37.5588266,,https://www.instagram.com/dokdabang
서대문구,소음,키워드:산책코스,안산자락길,"여행,명소>산책로",서울특별시 서대문구 봉원사길 75-66,126.9465278,37.574378,,
서대문구,소음,키워드:산책코스,북한산둘레길7구간(옛성길),"여행,명소>도보코스",,126.9469499,37.6076416,,
서대문구,소음,키워드:산책코스,천연동 황톳길,"여행,명소>산책로",서울특별시 서대문구,126.9527676,37.5725624,,
서초구,소음,키워드:조용한 카페,던킨 원더스 강남,"카페,디저트>도넛",서울특별시 서초구 강남대로 373 홍우빌딩 1층,127.0281502,37.4960698,,http://www.dunkindonuts.co.kr/
서초구,소음,키워드:조용한 카페,스타벅스 파미에파크R점,"카페,디저트>카페",서울특별시 서초구 사평대로 205 (반포동) CENTRALCITY,127.004362,37.5030521,,http://www.starbucks.co.kr/
서초구,소음,키워드:조용한 카페,프릳츠 양재점,"음식점>카페,디저트",서울특별시 서초구 강남대로37길 24-11,127.0322383,37.4853569,,http://fritz.co.kr/
서초구,소음,키워드:조용한 카페,스타벅스 서울고속터미널점,"카페,디저트>카페",서울특별시 서초구 신반포로 194 (반포동),127.0061603,37.5045697,,http://www.starbucks.co.kr/
서초구,소음,키워드:조용한 카페,길산종합빵집,"카페,디저트>베이커리",서울특별시 서초구 바우뫼로43길 18 1층 102호 길산 종합 빵집,127.0421882,37.482204,,
서초구,소음,키워드:도서관,국립중앙도서관,"교육,학문>도서관",서울특별시 서초구 반포대로 201,127.0031015,37.4974297,,https://blog.naver.com/dibrary1004
서초구,소음,키워드:도서관,라이프브레드 방배본점,"카페,디저트>베이커리",서울특별시 서초구 서초대로34길 19 1층,126.9983088,37.4886041,,https://www.instagram.com/life_bread__
서초구,소음,키워드:도서관,이디야커피 국립중앙도서관 디지털관점,"카페,디저트>카페",서울특별시 서초구 반포대로 201,127.003846,37.4977947,,
서초구,소음,키워드:도서관,이디야커피 국립중앙도서관본관점,"카페,디저트>카페",서울특별시 서초구 반포대로 201,127.0030085,37.4974617,,
서초구,소음,키워드:도서관,서초구립방배숲환경도서관,"교육,학문>도서관",서울특별시 서초구 서초대로 160-7,127.0001263,37.4889926,,https://forest.seocholib.or.kr/
서초구,소음,키워드:북카페,카페 거북이,"음식점>카페,디저트",서울특별시 서초구 방배천로4안길 48 1층,126.9833927,37.4802042,,http://www.instagram.com/_cafe_turtle_
서초구,소음,키워드:북카페,토즈 양재점,"임대,대여>장소대여",서울특별시 서초구 남부순환로 2606 금정빌딩 8층,127.0356623,37.484537,,https://blog.naver.com/tozyj
서초구,소음,키워드:북카페,토즈모임센터 강남역 회의실컨퍼런스점,"임대,대여>장소대여",서울특별시 서초구 강남대로 441 서산빌딩 9층,127.025305,37.501747,,https://blog.naver.com/toztower_24
서초구,소음,키워드:북카페,테라로사 양재역점,"카페,디저트>카페","서울특별시 서초구 강남대로 206 엔스빌딩 1층, 테라로사 양재역점",127.0365361,37.4825562,,https://terarosa.com
서초구,소음,키워드:북카페,콘띠오 ConTio,"카페,디저트>카페",서울특별시 서초구 언남길 35 1층 101호 카페 콘띠오 ConTio,127.0416784,37.472741,,http://cafecontio.co.kr
서초구,소음,키워드:미술관,예술의전당,"문화,예술>공연장",서울특별시 서초구 남부순환로 2406,127.0107423,37.4785361,,http://www.sac.or.kr/
서초구,소음,키워드:미술관,예술의전당 한가람미술관,"문화,예술>전시관",서울특별시 서초구 남부순환로 2406 예술의전당 한가람미술관,127.014255,37.4803295,,https://www.instagram.com/ilove_sacmuseum/
서초구,소음,키워드:미술관,예술의전당한가람디자인미술관,"문화,예술>미술관",서울특별시 서초구 남부순환로 2406,127.0127084,37.4798436,,http://www.sac.or.kr
서초구,소음,키워드:미술관,그날의미술관 서울점,"사진,스튜디오>셀프,대여스튜디오",서울특별시 서초구 서초대로32길 8 B1,126.9969583,37.4883373,,http://pf.kakao.com/_NhnqG
서초구,소음,키워드:미술관,미술관이야기,"문화,예술>문화,예술단체",서울특별시 서초구 반포대로 4 3층 미술관이야기,127.0131977,37.4812463,,https://booking.naver.com/booking/12/bizes/366043
서초구,소음,키워드:박물관,예술의전당 서울서예박물관,"문화,예술>전시관",서울특별시 서초구 남부순환로 2406,127.0118321,37.4782657,,
서초구,소음,키워드:박물관,오디움,"여행,명소>박물관",서울특별시 서초구 헌릉로8길 6,127.0589664,37.4568974,,https://audeum.org
서초구,소음,키워드:박물관,국립국악원 우면당,"문화,예술>공연장",서울특별시 서초구 남부순환로 2364 국립국악원,127.0095147,37.4782929,,
서초구,소음,키워드:박물관,국악박물관,"여행,명소>박물관",서울특별시 서초구 남부순환로 2364,127.0095536,37.4773967,,https://www.gugak.go.kr/site/homepage/menu/viewMenu?menuid=001004001001&lang=ko
서초구,소음,키워드:전시회,흰물결갤러리,"문화,예술>갤러리,화랑",서울특별시 서초구 반포대로 150 흰물결아트센터 1층,127.0073297,37.4934723,,https://blog.naver.com/whitewaveart
서초구,소음,키워드:전시회,라운드코너,"음식점>카페,디저트",서울특별시 서초구 효령로46길 15 1층,127.0090546,37.4828886,,https://www.instagram.com/round.corner.cafe
서초구,소음,키워드:전시회,페리지 홀 &amp; 갤러리,"문화,예술>복합문화공간","서울특별시 서초구 반포대로 18 B1 페리지갤러리, B2 페리지홀",127.0128281,37.482199,,https://www.instagram.com/perigeegallery/
서초구,소음,키워드:전시회,갤러리 루미나리에,"문화,예술>갤러리,화랑",서울특별시 서초구 서초대로70길 6 1층,127.0225718,37.4955811,,http://www.3scompany.kr/html/gallery_info.php
서초구,소음,키워드:힐링,참손길지압마사지힐링센터 강남점,"미용>안마,마사지,지압",서울특별시 서초구 서초대로77길 9 강남누드죤빌딩 9층,127.026233,37.4985983,,https://blog.naver.com/chamsongil_3kn
서초구,소음,키워드:힐링,힐링캠프훈마사지안마원,"미용>안마,마사지,지압",서울특별시 서초구 서초중앙로24길 18 현대빌딩 5층,127.01554,37.4947207,,http://www.힐링캠프훈.com/
서초구,소음,키워드:힐링,굿볼스튜디오 서초본점,"대체,보조의료>척추,자세교정",서울특별시 서초구 효령로 330-1 천심빌딩 5층,127.0204388,37.4858509,,https://blog.naver.com/headlds1007
서초구,소음,키워드:힐링,스윗센츠,"음식점>카페,디저트",서울특별시 서초구 양재천로 125-7 1층 102호,127.041246,37.4783061,,
서초구,소음,키워드:힐링,힐링쉴드 서초점,"쇼핑,유통>휴대폰액세서리","서울특별시 서초구 효령로 304 국제전자센터 7층 31호, 32호",127.0178182,37.4847435,,
서초구,소음,키워드:수목원,수목원,"쇼핑,유통>원예,화훼농원",서울특별시 서초구 강남대로 27,127.0389985,37.4682596,,
서초구,소음,키워드:수목원,백암식물원,"여행,명소>식물원,수목원",서울특별시 서초구 강남대로 27,127.0389985,37.4682596,,
서초구,소음,키워드:식물원,식물원김밥 서초본점,분식>김밥,서울특별시 서초구 서초대로38길 12 애비뉴상가 B119호,127.0059606,37.490271,,
서초구,소음,키워드:식물원,로사식물원,"쇼핑,유통>원예,화훼농원",서울특별시 서초구 강남대로 27 나동 76호,127.0389985,37.4682596,,https://www.instagram.com/rosa_new1
서초구,소음,키워드:식물원,우성꽃식물원,"생활,편의>꽃집,꽃배달",서울특별시 서초구 강남대로 27,127.0389985,37.4682596,,
서초구,소음,키워드:식물원,한일식물원,"생활,편의>꽃집,꽃배달",서울특별시 서초구 강남대로 27 화훼공판장 가동 58호,127.0389985,37.4682596,,
서초구,소음,키워드:식물원,미래식물원,"쇼핑,유통>원예,화훼농원",서울특별시 서초구 강남대로 27,127.0389985,37.4682596,,
서초구,소음,키워드:조용한,응야끼도리 강남점,술집>요리주점,서울특별시 서초구 서초대로77길 43 경원빌딩,127.0249805,37.5014239,,https://blog.naver.com/engyakidori
서초구,소음,키워드:조용한,설마중,"한식>육류,고기요리",서울특별시 서초구 남부순환로 2648,127.0403801,37.4850352,,https://www.catchtable.net/shop/seolmajung
서초구,소음,키워드:조용한,이자카야나무 서초점,음식점>술집>이자카야,서울특별시 서초구 서초대로75길 23 지하1층~지상4층,127.0253464,37.4997854,,https://app.catchtable.co.kr/ct/shop/IzakayanamuGangnamNo_3?from=share&type=DINING
서초구,소음,키워드:조용한,한성양꼬치 교대2호점,중식>양꼬치,서울특별시 서초구 서초대로50길 63,127.013705,37.4904241,,
서초구,소음,키워드:조용한,바바인디아,음식점>인도음식,"서울특별시 서초구 강남대로 359 도씨에빛 2차 201,202,213호",127.0285899,37.4949661,,
서초구,소음,키워드:산책코스,피천득산책로,"여행,명소>산책로",,126.9916472,37.4996336,,
서초구,소음,키워드:산책코스,길마중초록숲길,"여행,명소>산책로",서울특별시 서초구,127.0282779,37.4839835,,
서초구,소음,키워드:산책코스,서초행복길2코스,"여행,명소>도보코스",,127.0194824,37.5032264,,
서초구,소음,키워드:산책코스,서초행복길5코스,"여행,명소>도보코스",,127.0022037,37.4930618,,
서초구,소음,키워드:산책코스,서초행복길1코스,"여행,명소>도보코스",,126.9945918,37.5089375,,
성동구,소음,키워드:조용한 카페,블루보틀 성수 카페,"음식점>카페,디저트",서울특별시 성동구 아차산로 7 케이티링커스,127.0456544,37.54811,,https://kr.bluebottlecoffee.com/
성동구,소음,키워드:조용한 카페,어니언 성수,"음식점>카페,디저트",서울특별시 성동구 아차산로9길 8 어니언,127.0581051,37.5446909,,http://onionkr.com
성동구,소음,키워드:조용한 카페,베통 성수,"음식점>카페,디저트",서울특별시 성동구 연무장7가길 8 베통 성수,127.0552214,37.5429356,,http://www.instagram.com/beton.kr
성동구,소음,키워드:조용한 카페,스타벅스 왕십리역점,"카페,디저트>카페",서울특별시 성동구 왕십리로 326 (도선동),127.0338348,37.5626539,,http://www.starbucks.co.kr/
성동구,소음,키워드:조용한 카페,성수동대림창고갤러리,"음식점>카페,디저트",서울특별시 성동구 성수이로 78,127.0563952,37.5417036,,https://www.instagram.com/daelimchanggo_gallery
성동구,소음,키워드:도서관,포셋 성수,"쇼핑,유통>도서,음반,문구",서울특별시 성동구 서울숲길 36 현대아파트 상가 2층,127.0413198,37.5478499,,https://poset.co.kr
성동구,소음,키워드:도서관,상왕라이브러리,"음식점>카페,디저트",서울특별시 성동구 왕십리로33길 8 1층,127.027089,37.5642646,,https://www.instagram.com/sangwanglibrary
성동구,소음,키워드:도서관,성동구립도서관,"교육,학문>도서관",서울특별시 성동구 고산자로10길 9 성동구립도서관,127.0349875,37.5592666,,http://www.sdlib.or.kr/SD/
성동구,소음,키워드:도서관,성동구립성수도서관,"교육,학문>도서관",서울특별시 성동구 뚝섬로1길 43 성수문화복지회관 7층,127.046858,37.545357,,https://www.sdlib.or.kr/ss/
성동구,소음,키워드:도서관,책읽는엄마 책읽는아이,"교육,학문>어린이도서관",서울특별시 성동구 매봉18길 11 1층 어린이작은도서관,127.013627,37.5500447,,https://littlelibro.kr
성동구,소음,키워드:북카페,어질 인 왕십리역점,"음식점>카페,디저트","서울특별시 성동구 마조로9길 18 1, 2층 어질 인",127.0395924,37.5613324,,https://instagram.com/_a_jil_in
성동구,소음,키워드:북카페,서울북카페 센버스,"카페,디저트>북카페",서울특별시 성동구 아차산로13길 31 자원빌딩 2층,127.0615463,37.5458066,,https://www.instagram.com/senvers_official/
성동구,소음,키워드:북카페,어바웃더챕터,"카페,디저트>북카페",서울특별시 성동구 서울숲4길 20-1 지하1층,127.0431851,37.547119,,https://www.instagram.com/about_the_chapter
성동구,소음,키워드:북카페,아무튼겨울,"카페,디저트>카페",서울특별시 성동구 성덕정1길 3 아무튼겨울 1~3F,127.0458951,37.539727,,https://www.instagram.com/anywaywinter8
성동구,소음,키워드:북카페,카페마실,"음식점>카페,디저트",서울특별시 성동구 왕십리로 410 센트라스상가 L동 3층,127.0293108,37.5647933,,
성동구,소음,키워드:미술관,디뮤지엄,"문화,예술>미술관",서울특별시 성동구 왕십리로 83-21 디뮤지엄,127.0442175,37.543826,,https://www.daelimmuseum.org
성동구,소음,키워드:미술관,이태리국시 성수,음식점>양식,서울특별시 성동구 왕십리로8길 18-1 3층,127.0466902,37.5459976,,https://www.instagram.com/italyguksi
성동구,소음,키워드:미술관,뚝섬미술관,"문화,예술>미술관",서울특별시 성동구 아차산로 33 지하 1층,127.0483803,37.5472172,,https://www.instagram.com/ttukseom_museum/
성동구,소음,키워드:미술관,성수아구,"한식>아귀찜,해물찜",서울특별시 성동구 상원길 48-1 성수AGU,127.0485757,37.5482393,,https://app.catchtable.co.kr/ct/shop/seongsu_AGU
성동구,소음,키워드:미술관,성수미술관,"카페,디저트>테마카페",서울특별시 성동구 성수일로8길 39 지층 B02 성수미술관,127.0548021,37.5457826,,http://seongsumuseum.com
성동구,소음,키워드:박물관,헬로우뮤지움,"문화,예술>미술관",서울특별시 성동구 성수일로12길 20,127.0532505,37.5481744,,http://www.hellomuseum.com/
성동구,소음,키워드:박물관,청계천박물관,"여행,명소>박물관",서울특별시 성동구 청계천로 530 청계천박물관,127.0349283,37.571227,,http://cgcm.museum.seoul.kr/
성동구,소음,키워드:박물관,수도박물관,"여행,명소>박물관",서울특별시 성동구 왕십리로 27,127.0428042,37.5384287,,https://arisu.seoul.go.kr/home/sub?menukey=7507
성동구,소음,키워드:박물관,한양대학교 서울캠퍼스박물관,"여행,명소>박물관",서울특별시 성동구 왕십리로 222,127.0447242,37.5551871,,https://museumuf.hanyang.ac.kr/
성동구,소음,키워드:박물관,새로중앙박물관 팝업:새로 소주 천년의 비법서 도난 사건,팝업스토어>주류 팝업,서울특별시 성동구 연무장13길 11 1층,127.0583741,37.5428231,,
성동구,소음,키워드:전시회,미래전람,"문화,예술>박람회,전시회",서울특별시 성동구 성수일로8길 5 1611호,127.0516008,37.5470759,,http://www.miraefairs.co.kr
성동구,소음,키워드:전시회,히포캠퍼스 성수,"생활,편의>공방",서울특별시 성동구 성수일로12길 19-1 B1층,127.053463,37.5483828,,http://www.hippocampus.co.kr/
성동구,소음,키워드:전시회,바이스,"지원,대행>전시,행사대행",서울특별시 성동구 서울숲2길 32-14,127.0423333,37.5457261,,http://bais.co.kr
성동구,소음,키워드:전시회,라네즈 : 라이프 오아시스 2.0,"문화,예술>박람회,전시회",서울특별시 성동구 연무장15길 11 에스팩토리 D동,127.0589872,37.54283,,https://laneigelifeoasis.com/?utm_source=Naversmartplace&utm_medium=Naverbooking&utm_campaign=online
성동구,소음,키워드:힐링,비욘드 이마트 왕십리점,"쇼핑,유통>화장품,향수",서울특별시 성동구 왕십리광장로 17,127.0384812,37.5614086,,
